date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:44	20088/20088	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:07%20GMT	https://template.hasthemes.com/allup/allup/assets/images/special-products/special-products-8.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/special-products/special-products-8.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:44	14080/14080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:08%20GMT	https://template.hasthemes.com/allup/allup/assets/images/special-products/special-products-7.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/special-products/special-products-7.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:45	4407/4407	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:08%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-1.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-1.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:45	4917/4917	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:09%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-2.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-2.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:45	4032/4032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:09%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-3.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-3.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:46	3552/3552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:09%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-4.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-4.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:46	5120/5120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:10%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-5.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-5.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:46	4619/4619	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:10%20GMT	https://template.hasthemes.com/allup/allup/assets/images/brand/brand-6.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/brand/brand-6.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:47	1814/1814	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:10%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-icon/icon1.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-icon/icon1.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:47	2104/2104	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:11%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-icon/icon2.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-icon/icon2.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:47	1578/1578	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:11%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-icon/icon3.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-icon/icon3.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:49	1714/1714	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:11%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-icon/icon4.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-icon/icon4.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:50	1438/1438	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:13%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-icon/icon5.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-icon/icon5.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:50	11380/11380	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:13%20GMT	https://template.hasthemes.com/allup/allup/assets/images/blog-1.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/blog-1.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:50	12862/12862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:14%20GMT	https://template.hasthemes.com/allup/allup/assets/images/blog-2.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/blog-2.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:51	15587/15587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:14%20GMT	https://template.hasthemes.com/allup/allup/assets/images/blog-3.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/blog-3.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:52	10568/10568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:15%20GMT	https://template.hasthemes.com/allup/allup/assets/images/blog-4.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/blog-4.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:53	27665/27665	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:16%20GMT	https://template.hasthemes.com/allup/allup/assets/images/bg_testimonial.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/bg_testimonial.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:53	10076/10076	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:16%20GMT	https://template.hasthemes.com/allup/allup/assets/images/author-1.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/author-1.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:53	38776/38776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:17%20GMT	https://template.hasthemes.com/allup/allup/assets/images/bg-newletter.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/bg-newletter.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:54	15319/15319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:17%20GMT	https://template.hasthemes.com/allup/allup/assets/images/bg-footer.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/bg-footer.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:54	8830/8830	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:17%20GMT	https://template.hasthemes.com/allup/allup/assets/images/payment.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/payment.png	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:54	10703/10703	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:18%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product-quick/product-1.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product-quick/product-1.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:55	13922/13922	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:18%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product-quick/product-2.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product-quick/product-2.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:56	18351/18351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:19%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product-quick/product-3.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product-quick/product-3.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:56	11694/11694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:20%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product-quick/product-4.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product-quick/product-4.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:57	16821/16821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:20%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product-quick/product-5.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product-quick/product-5.jpg	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:59	97168/97168	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2004:19:31%20GMT	https://template.hasthemes.com/allup/allup/assets/js/vendor/jquery-1.12.4.min.js	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/js/vendor/jquery-1.12.4.min.js	(from https://template.hasthemes.com/allup/allup/index.html)
21:12:59	8601/8601	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2004:19:31%20GMT	https://template.hasthemes.com/allup/allup/assets/js/vendor/modernizr-3.7.1.min.js	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/js/vendor/modernizr-3.7.1.min.js	(from https://template.hasthemes.com/allup/allup/index.html)
21:13:01	379735/379735	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2004:17:28%20GMT	https://template.hasthemes.com/allup/allup/assets/js/plugins.min.js	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/js/plugins.min.js	(from https://template.hasthemes.com/allup/allup/index.html)
21:13:01	24342/24342	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2004:17:22%20GMT	https://template.hasthemes.com/allup/allup/assets/js/main.js	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/js/main.js	(from https://template.hasthemes.com/allup/allup/index.html)
21:13:02	188732/188732	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/ionicons.eot?v=2.0.0	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/ionicons28b5.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:03	109080/109080	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/ionicons.woff?v=2.0.0	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/ionicons28b5.woff	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:03	188556/188556	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/ionicons.ttf?v=2.0.0	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/ionicons28b5.ttf	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:04	301332/301332	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/ionicons.svg?v=2.0.0	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/ionicons28b5.svg	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:05	126428/126428	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2004:15:30%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.eot	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:06	126428/126428	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2004:15:30%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.eot?	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400d41d.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:06	69644/69644	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20Jul%202021%2004:15:35%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.woff2	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.woff2	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:07	81612/81612	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Jul%202021%2004:15:34%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.woff	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.woff	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:07	126192/126192	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2028%20Jul%202021%2004:15:32%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.ttf	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.ttf	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:08	714759/714759	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Jul%202021%2004:15:32%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.svg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-brands-400.svg	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:08	405844/405844	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2004:15:39%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.eot	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:09	405844/405844	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2004:15:39%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.eot?	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300d41d.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:09	191732/191732	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Jul%202021%2004:15:43%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.woff	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.woff	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:09	145656/145656	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.woff2	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.woff2	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:10	405628/405628	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2028%20Jul%202021%2004:15:42%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.ttf	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.ttf	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:10	373744/373744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.eot	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:10	1646429/1646429	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Jul%202021%2004:15:39%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.svg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-light-300.svg	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:11	135488/135488	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.woff2	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.woff2	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:11	373744/373744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.eot?	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400d41d.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:12	178504/178504	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.woff	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.woff	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:12	373520/373520	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.ttf	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.ttf	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:13	1495657/1495657	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.svg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-regular-400.svg	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:13	110892/110892	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.woff2	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.woff2	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:13	317116/317116	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.eot?	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900d41d.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:13	317116/317116	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.eot	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.eot	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:13	147060/147060	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.woff	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.woff	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:14	316900/316900	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.ttf	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.ttf	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:14	545/545	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:38%20GMT	https://template.hasthemes.com/allup/allup/assets/images/icon-2.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/icon-2.png	(from https://template.hasthemes.com/allup/allup/single-product.html)
21:13:15	671/671	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:38%20GMT	https://template.hasthemes.com/allup/allup/assets/images/icon-1.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/icon-1.png	(from https://template.hasthemes.com/allup/allup/single-product.html)
21:13:15	1217341/1217341	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2006:33:24%20GMT	https://template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.svg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/fonts/fa-solid-900.svg	(from https://template.hasthemes.com/allup/allup/assets/css/vendor/plugins.min.css)
21:13:15	432/432	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:38%20GMT	https://template.hasthemes.com/allup/allup/assets/images/icon-3.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/icon-3.png	(from https://template.hasthemes.com/allup/allup/single-product.html)
21:13:15	55098/55098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:39%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-13.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-13.jpg	(from https://template.hasthemes.com/allup/allup/shop-left-sidebar.html)
21:13:16	10406/10406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:39%20GMT	https://template.hasthemes.com/allup/allup/assets/images/product/product-17.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/product/product-17.jpg	(from https://template.hasthemes.com/allup/allup/shop-left-sidebar.html)
21:13:16	20627/20627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:39%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-10.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-10.jpg	(from https://template.hasthemes.com/allup/allup/shop-left-sidebar.html)
21:13:16	28952/28952	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:40%20GMT	https://template.hasthemes.com/allup/allup/assets/images/slider-3.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/slider-3.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:17	28862/28862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:40%20GMT	https://template.hasthemes.com/allup/allup/assets/images/slider-4.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/slider-4.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:17	17417/17417	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:40%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-3.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-3.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:18	16235/16235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:41%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-4.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-4.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:18	25171/25171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:41%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-5.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-5.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:18	21725/21725	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:42%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-6.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-6.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:18	20814/20814	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:42%20GMT	https://template.hasthemes.com/allup/allup/assets/images/banner-7.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/banner-7.jpg	(from https://template.hasthemes.com/allup/allup/index-2.html)
21:13:19	2311/2311	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2017:13:42%20GMT	https://template.hasthemes.com/allup/allup/assets/images/logo-white.png	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/logo-white.png	(from https://template.hasthemes.com/allup/allup/index-3.html)
21:13:20	80474/80474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:43%20GMT	https://template.hasthemes.com/allup/allup/assets/images/slider-5.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/slider-5.jpg	(from https://template.hasthemes.com/allup/allup/index-3.html)
21:13:21	41629/41629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2017:13:44%20GMT	https://template.hasthemes.com/allup/allup/assets/images/slider-6.jpg	C:/Users/nmammadov/Desktop/Allup%20template/template.hasthemes.com/allup/allup/assets/images/slider-6.jpg	(from https://template.hasthemes.com/allup/allup/index-3.html)
